stamp_sec,cx,cy,w,h,cx_ref,cy_ref,D0,transformX,transformY,transformZ
1760510829.0,121.0,296.5,172.0,173.0,360.0,480.0,300.0,0.4089999999999998,1.931,-3.94
1760510866.0,830.5,164.5,139.0,139.0,360.0,480.0,300.0,1.3280000000000003,-2.1639999999999997,-5.076
1760510905.0,855.5,288.5,141.0,141.0,360.0,480.0,300.0,0.532,-2.2889999999999997,-4.989
1760510944.0,294.5,237.5,169.0,169.0,360.0,480.0,300.0,0.7269999999999999,1.0549999999999997,-4.034
1760510984.0,767.5,322.5,133.0,133.0,360.0,480.0,300.0,0.33000000000000007,-1.8370000000000002,-5.321
1760511021.0,329.0,593.0,136.0,136.0,360.0,480.0,300.0,-1.438,1.0570000000000004,-5.172
1760511056.0,579.5,435.5,145.0,145.0,360.0,480.0,300.0,-0.3799999999999999,-0.5339999999999998,-4.845
1760511095.0,773.2267456054688,651.3488159179688,134.0,134.0,360.0,480.0,300.0,-1.464,-1.483,-4.041
1760511135.0,621.0,578.5,132.0,133.0,360.0,480.0,300.0,-1.386,-0.8719999999999999,-5.353
1760511172.0,369.5,179.0,151.0,152.0,360.0,480.0,300.0,1.1429999999999998,0.7240000000000002,-4.598
1760511207.0,181.5,612.5,163.0,163.0,360.0,480.0,300.0,-1.301,1.7110000000000003,-4.243
1760511249.0,871.0,409.0,162.0,162.0,360.0,480.0,300.0,-0.18900000000000006,-2.073,-4.274
1760511289.0,293.5,383.5,159.0,159.0,360.0,480.0,300.0,-0.052999999999999936,1.1230000000000002,-4.3629999999999995
1760511331.0,577.5054321289062,636.5513916015625,160.0,160.0,360.0,480.0,300.0,-1.599,-0.9750000000000001,-3.991
1760511367.0,325.5,334.5,179.0,179.0,360.0,480.0,300.0,0.20699999999999985,0.8449999999999998,-3.7729999999999997
1760511407.0,278.0,466.5,136.0,135.0,360.0,480.0,300.0,-0.617,1.4029999999999996,-5.256
1760511446.0,952.8461303710938,294.0,14.0,14.0,360.0,480.0,300.0,0.3919999999999999,-2.383,-3.564
1760511481.0,322.0,420.0,170.0,170.0,360.0,480.0,300.0,-0.23399999999999999,0.9029999999999996,-4.008
1760511522.0,310.5,309.0,133.0,134.0,360.0,480.0,300.0,0.4209999999999998,1.2039999999999997,-5.321
1760511564.0,5.416666269302368,379.5,13.999999523162842,14.0,360.0,480.0,300.0,-0.19200000000000017,2.412,-4.048
1760511603.0,702.0,534.5,134.0,133.0,360.0,480.0,300.0,-1.078,-1.3980000000000001,-5.323
1760511643.0,612.0,332.0,146.0,146.0,360.0,480.0,300.0,0.24800000000000022,-0.7229999999999999,-4.804
1760511680.0,169.5,598.5,137.0,137.0,360.0,480.0,300.0,-1.47,2.096,-5.175
1760511722.0,359.5,93.0,169.0,170.0,360.0,480.0,300.0,1.487,0.71,-4.043
1760511762.0,704.5,74.5,143.0,143.0,360.0,480.0,300.0,1.8559999999999999,-1.322,-4.892
1760511804.0,875.4971313476562,449.0,184.0,184.0,360.0,480.0,300.0,-0.54,-1.956,-3.597
1760511839.0,612.5,235.0,135.0,134.0,360.0,480.0,300.0,0.9049999999999998,-0.7989999999999999,-5.285
